State_Name,Season,Crop,Area,Production
31,1,1,129699.0,328252.0
31,1,21,110.0,15.0
31,1,28,2.0,2.0
31,1,11,667.0,460.0
31,4,47,75.0,180.0
31,4,18,149.0,128.0
31,4,22,8.0,4.0
31,4,20,3276.0,2464.0
31,4,43,546.0,709.0
31,4,38,9127.0,8861.0
31,4,14,1810.0,2373.0
31,4,19,113537.0,355416.0
31,5,9,48.0,76.0
31,5,10,10.0,4.0
31,5,1,368.0,931.0
31,5,11,7.0,3.0
31,2,27,3179.0,41951.0
31,2,5,25408.0,1534846.0
31,1,12,483.0,480.0
31,1,13,9.0,7.0
31,1,16,2524.0,2008.0
31,1,9,324.0,360.0
31,1,10,2.0,1.0
31,1,1,133421.0,245914.0
31,1,21,123.0,7.0
31,1,11,622.0,197.0
31,4,47,35.0,83.0
31,4,18,136.0,120.0
31,4,22,2.0,1.0
31,4,20,3274.0,2010.0
31,4,43,2537.0,2601.0
31,4,38,6181.0,5796.0
31,4,14,2438.0,2521.0
31,4,19,123479.0,399829.0
31,5,9,27.0,27.0
31,5,10,6.0,3.0
31,5,1,140.0,258.0
31,5,11,9.0,4.0
31,2,23,288.0,3498.0
31,2,27,3595.0,67597.0
31,2,5,24675.0,1523829.0
31,2,8,5.0,9.0
31,1,12,491.0,580.0
31,1,13,11.0,13.0
31,1,16,2231.0,1867.0
31,1,9,329.0,504.0
31,1,10,3.0,1.0
31,1,1,133293.0,306205.0
31,1,14,1166.0,1257.0
31,1,11,675.0,418.0
31,4,47,43.0,109.0
31,4,18,124.0,120.0
31,4,9,15.0,22.0
31,4,38,6460.0,6125.0
31,4,19,129140.0,459512.0
31,5,10,9.0,5.0
31,5,1,235.0,540.0
31,5,11,23.0,11.0
31,2,23,346.0,4877.0
31,2,43,901.0,1629.0
31,2,27,2836.0,68938.0
31,2,5,24380.0,1509805.0
31,2,8,15.0,23.0
31,1,12,468.0,519.0
31,1,13,8.0,10.0
31,1,16,2029.0,1426.0
31,1,9,189.0,248.0
31,1,10,5.0,2.0
31,1,1,136636.0,307990.0
31,1,21,125.0,20.0
31,1,28,3.0,2.0
31,1,11,707.0,582.0
31,4,47,53.0,121.0
31,4,18,88.0,75.0
31,4,22,92.0,33.0
31,4,9,26.0,42.0
31,4,20,3022.0,2880.0
31,4,10,12.0,5.0
31,4,43,971.0,1002.0
31,4,38,4204.0,3881.0
31,4,11,14.0,6.0
31,4,19,133686.0,489037.0
31,5,1,186.0,419.0
31,2,27,2182.0,43103.0
31,2,5,21210.0,1233998.0
31,2,8,29.0,51.0
31,1,12,358.0,326.0
31,1,15,1.0,1.0
31,1,13,9.0,8.0
31,1,16,2146.0,2232.0
31,1,9,255.0,384.0
31,1,10,5.0,1.0
31,1,1,138520.0,332478.0
31,1,21,49.0,12.0
31,1,25,1.0,1.0
31,1,28,6.0,4.0
31,1,14,898.0,1028.0
31,1,11,1547.0,631.0
31,4,47,54.0,133.0
31,4,18,96.0,96.0
31,4,9,51.0,83.0
31,4,20,4072.0,5371.0
31,4,10,33.0,17.0
31,4,43,766.0,926.0
31,4,38,3909.0,4849.0
31,4,11,18.0,9.0
31,4,19,133854.0,466293.0
31,5,1,432.0,1037.0
31,2,27,2381.0,80199.0
31,2,5,23820.0,1434345.0
31,2,8,35.0,63.0
31,1,13,8.0,5.0
31,1,16,2046.0,1818.0
31,1,9,223.0,247.0
31,1,10,4.0,1.0
31,1,1,133921.0,301776.0
31,1,21,37.0,6.0
31,1,25,1.0,1.0
31,1,14,1387.0,1518.0
31,1,11,2458.0,2025.0
31,4,47,24.0,59.0
31,4,18,48.0,44.0
31,4,22,2.0,1.0
31,4,9,87.0,96.0
31,4,20,3021.0,4015.0
31,4,23,14.0,145.0
31,4,43,867.0,1065.0
31,4,38,2926.0,2149.0
31,4,19,127615.0,387862.0
31,5,10,42.0,24.0
31,5,23,223.0,2493.0
31,5,1,676.0,1523.0
31,5,11,26.0,14.0
31,2,27,2017.0,61926.0
31,2,5,22714.0,1381011.0
31,2,8,42.0,76.0
31,1,12,161.0,133.0
31,1,13,7.0,5.0
31,1,16,1076.0,1286.0
31,1,9,120.0,11.0
31,1,10,26.0,6.0
31,1,1,137198.0,290515.0
31,1,21,21.0,3.0
31,1,28,2.0,2.0
31,1,14,2106.0,3568.0
31,1,11,2757.0,1845.0
31,4,47,37.0,87.0
31,4,18,50.0,53.0
31,4,22,3.0,1.0
31,4,20,2256.0,2418.0
31,4,23,35.0,503.0
31,4,43,1293.0,1774.0
31,4,38,2961.0,3268.0
31,4,19,139277.0,487304.0
31,5,9,40.0,55.0
31,5,10,17.0,9.0
31,5,23,63.0,622.0
31,5,1,1334.0,2824.0
31,5,11,14.0,7.0
31,2,27,1722.0,45784.0
31,2,5,21101.0,1204023.0
31,2,8,46.0,83.0
31,1,13,6.0,5.0
31,1,16,1059.0,1055.0
31,1,9,99.0,117.0
31,1,1,144038.0,319405.0
31,1,21,4.0,1.0
31,1,28,20.0,8.0
31,1,5,17457.0,1141129.0
31,4,47,28.0,59.0
31,4,18,50.0,46.0
31,4,22,5.0,2.0
31,4,27,2197.0,57650.0
31,4,38,3643.0,4616.0
31,4,8,44.0,76.0
31,4,19,143963.0,429175.0
31,5,14,1870.0,3374.0
31,2,2,1.0,36.0
31,2,7,96.0,90.0
31,2,40,176.0,762.0
31,2,23,66.0,786.0
31,2,6,93.0,1081.0
31,1,16,1266.0,1225.0
31,1,9,225.0,239.0
31,1,1,129443.0,257333.0
31,1,21,36.0,6.0
31,1,28,5.0,4.0
31,1,5,22385.0,1291525.0
31,4,47,73.0,149.0
31,4,18,54.0,48.0
31,4,27,1722.0,41840.0
31,4,38,1888.0,2246.0
31,4,8,53.0,236.0
31,4,19,121309.0,369386.0
31,5,14,1479.0,2159.0
31,2,26,1.0,1.0
31,2,7,43.0,39.0
31,2,40,529.0,2305.0
31,2,23,100.0,1287.0
31,2,6,115.0,1504.0
31,1,12,86.0,57.0
31,1,16,1059.0,1222.0
31,1,9,57.0,55.0
31,1,1,144038.0,303776.0
31,1,21,4.0,1.0
31,1,28,20.0,19.0
31,1,5,17457.0,1065715.0
31,1,6,118.0,1611.0
31,4,47,41.0,88.0
31,4,40,485.0,2133.0
31,4,18,6.0,4.0
31,4,20,2618.0,1846.0
31,4,23,12.0,230.0
31,4,27,2482.0,64699.0
31,4,38,3375.0,3272.0
31,4,8,44.0,150.0
31,4,19,140239.0,451990.0
31,5,9,47.0,62.0
31,5,23,57.0,664.0
31,5,1,1530.0,3227.0
31,5,14,389.0,646.0
31,2,26,2.0,1.0
31,2,7,128.0,121.0
31,1,12,43.0,36.0
31,1,7,96.0,93.0
31,1,13,45.0,37.0
31,1,16,1393.0,869.0
31,1,9,174.0,231.0
31,1,1,134046.0,301335.0
31,1,21,167.0,26.0
31,1,5,18562.0,1097385.0
31,1,6,74.0,996.0
31,1,11,1201.0,731.0
31,4,47,3251.0,7192.0
31,4,18,78.0,59.0
31,4,20,1227.0,712.0
31,4,23,15.0,209.0
31,4,27,2698.0,60703.0
31,4,38,4416.0,4198.0
31,4,8,38.0,117.0
31,4,19,146951.0,496837.0
31,5,9,26.0,38.0
31,5,10,9.0,5.0
31,5,23,25.0,338.0
31,5,1,1507.0,3388.0
31,5,14,1319.0,3716.0
31,5,11,11.0,6.0
31,1,12,52.0,42.0
31,1,7,75.0,75.0
31,1,16,1189.0,2039.0
31,1,9,134.0,175.0
31,1,10,8.0,3.0
31,1,1,139590.0,274294.0
31,1,21,60.0,10.0
31,1,28,11.0,9.0
31,1,5,24001.0,1218675.0
31,1,6,53.0,651.0
31,1,11,2607.0,2985.0
31,4,47,7.0,16.0
31,4,26,29.0,17.0
31,4,40,226.0,1331.0
31,4,18,9.0,9.0
31,4,20,1432.0,1118.0
31,4,23,19.0,223.0
31,4,43,677.0,817.0
31,4,27,2391.0,50072.0
31,4,38,4824.0,5019.0
31,4,19,135631.0,469961.0
31,5,9,38.0,57.0
31,5,10,87.0,65.0
31,5,1,3816.0,7498.0
31,5,14,882.0,1737.0
31,5,11,14.0,9.0
31,1,12,5.0,4.0
31,1,7,37.0,32.0
31,1,16,602.0,574.0
31,1,9,485.0,724.0
31,1,10,14.0,2.0
31,1,1,116154.0,260766.0
31,1,21,11.0,1.0
31,1,28,68.0,72.0
31,1,5,19403.0,1079117.0
31,1,6,37.0,503.0
31,1,11,4964.0,5848.0
31,4,47,29.0,66.0
31,4,26,28.0,16.0
31,4,40,77.0,409.0
31,4,20,1247.0,1001.0
31,4,23,20.0,344.0
31,4,43,1242.0,1594.0
31,4,27,2169.0,50794.0
31,4,38,4125.0,4426.0
31,4,19,148645.0,486069.0
31,5,9,74.0,108.0
31,5,10,13.0,10.0
31,5,23,63.0,875.0
31,5,1,4084.0,9169.0
31,5,14,570.0,841.0
31,1,12,10.0,7.0
31,1,7,174.0,152.0
31,1,13,24.0,24.0
31,1,16,293.0,91.0
31,1,9,187.0,216.0
31,1,10,8.0,4.0
31,1,1,140906.0,267580.0
31,1,21,3.0,1.0
31,1,5,24643.0,1301939.0
31,1,6,2.0,24.0
31,1,11,3260.0,2911.0
31,4,47,1.0,3.0
31,4,20,1207.0,846.0
31,4,23,10.0,184.0
31,4,43,699.0,815.0
31,4,27,1961.0,47726.0
31,4,38,3366.0,3788.0
31,4,19,144796.0,491872.0
31,5,9,14.0,20.0
31,5,10,2.0,2.0
31,5,1,5170.0,9818.0
31,5,14,3.0,4.0
31,1,12,63.0,51.0
31,1,7,72.0,60.0
31,1,13,15.0,14.0
31,1,16,943.0,290.0
31,1,9,80.0,114.0
31,1,10,18.0,8.0
31,1,1,140595.0,306075.0
31,1,21,25.0,5.0
31,1,28,102.0,128.0
31,1,5,23487.0,1366474.0
31,1,6,40.0,520.0
31,1,11,4611.0,5814.0
31,4,47,255.0,693.0
31,4,26,14.0,8.0
31,4,40,207.0,1070.0
31,4,18,13.0,15.0
31,4,22,17.0,8.0
31,4,9,10.0,24.0
31,4,20,2120.0,2580.0
31,4,23,39.0,892.0
31,4,43,1249.0,2066.0
31,4,27,1992.0,52012.0
31,4,38,4332.0,5259.0
31,4,19,144074.0,504115.0
31,5,9,36.0,59.0
31,5,23,25.0,271.0
31,5,1,5994.0,13049.0
31,5,14,9.0,15.0
31,1,12,17.0,15.0
31,1,7,2.0,2.0
31,1,13,21.0,20.0
31,1,16,1298.0,649.0
31,1,9,75.0,67.0
31,1,10,22.0,11.0
31,1,1,133026.0,302368.0
31,1,21,39.0,7.0
31,1,28,102.0,144.0
31,1,5,24650.0,1449420.0
31,1,6,46.0,596.0
31,1,11,2310.0,1478.0
31,4,26,3.0,2.0
31,4,40,216.0,1122.0
31,4,20,878.0,792.0
31,4,23,7.0,161.0
31,4,43,410.0,525.0
31,4,27,1344.0,31076.0
31,4,38,4320.0,4856.0
31,4,19,140318.0,487184.0
31,5,9,91.0,168.0
31,5,10,4.0,3.0
31,5,23,146.0,1588.0
31,5,1,4516.0,10265.0
31,5,14,12.0,16.0
31,1,12,33.0,30.0
31,1,7,112.0,90.0
31,1,13,55.0,59.0
31,1,16,1498.0,798.0
31,1,9,101.0,157.0
31,1,1,136970.0,306950.0
31,1,21,39.0,6.0
31,1,28,102.0,59.0
31,1,5,22271.0,1389354.0
31,1,6,193.0,2550.0
31,1,11,6307.0,4301.0
31,4,26,12.0,7.0
31,4,40,182.0,1066.0
31,4,9,299.0,1063.0
31,4,20,1714.0,2705.0
31,4,23,110.0,2237.0
31,4,43,2333.0,2333.0
31,4,27,1458.0,28016.0
31,4,38,3497.0,3959.0
31,4,8,11.0,32.0
31,4,19,147277.0,508106.0
31,5,9,12.0,22.0
31,5,23,16.0,215.0
31,5,1,6050.0,13558.0
31,5,14,14.0,20.0
31,1,12,32.0,21.0
31,1,7,63.0,52.0
31,1,13,60.0,74.0
31,1,16,298.0,318.0
31,1,9,45.0,85.0
31,1,10,4.0,1.0
31,1,1,124076.0,280412.0
31,1,21,19.0,4.0
31,1,28,30.0,22.0
31,1,5,28625.0,1784483.0
31,1,6,61.0,756.0
31,1,11,5836.0,5696.0
31,4,26,4.0,2.0
31,4,40,145.0,840.0
31,4,9,2.0,5.0
31,4,20,522.0,253.0
31,4,23,9.0,138.0
31,4,43,1466.0,1409.0
31,4,27,1606.0,34617.0
31,4,38,3577.0,2431.0
31,4,8,18.0,51.0
31,4,19,147846.0,264644.0
31,5,9,42.0,75.0
31,5,23,21.0,318.0
31,5,1,8614.0,19468.0
31,5,14,12.0,9.0
31,5,11,2.0,1.0
31,1,12,39.0,27.0
31,1,13,5582.0,7078.0
31,1,9,9594.0,12587.0
31,1,23,250.0,2472.0
31,1,1,74098.0,197286.0
31,1,21,121.0,25.0
31,1,28,6.0,6.0
31,1,11,203.0,84.0
31,4,47,116.0,279.0
31,4,18,197.0,168.0
31,4,20,5757.0,4876.0
31,4,43,298.0,347.0
31,4,38,1144.0,751.0
31,4,14,51.0,69.0
31,4,19,126784.0,356303.0
31,5,9,175.0,277.0
31,5,10,60.0,33.0
31,5,11,4406.0,2692.0
31,2,27,801.0,12357.0
31,2,5,113902.0,7548513.0
31,1,12,32.0,20.0
31,1,15,524.0,106.0
31,1,13,5033.0,4234.0
31,1,9,8611.0,13180.0
31,1,1,76479.0,185236.0
31,1,21,67.0,12.0
31,1,11,159.0,43.0
31,4,47,113.0,270.0
31,4,18,112.0,98.0
31,4,20,5237.0,2393.0
31,4,43,317.0,325.0
31,4,38,1092.0,913.0
31,4,14,39.0,48.0
31,4,19,126209.0,354722.0
31,5,9,192.0,195.0
31,5,10,44.0,34.0
31,5,11,4229.0,2009.0
31,2,23,241.0,2910.0
31,2,27,809.0,17377.0
31,2,5,114027.0,7446875.0
31,1,12,23.0,18.0
31,1,15,292.0,318.0
31,1,13,4373.0,4102.0
31,1,9,8778.0,13325.0
31,1,1,73505.0,174750.0
31,1,14,30.0,39.0
31,1,11,150.0,62.0
31,4,47,114.0,288.0
31,4,18,87.0,85.0
31,4,9,135.0,195.0
31,4,38,1102.0,1216.0
31,4,19,125274.0,380873.0
31,5,10,62.0,33.0
31,5,11,4184.0,2251.0
31,2,23,196.0,2809.0
31,2,43,302.0,418.0
31,2,27,1067.0,27025.0
31,2,5,117551.0,7308381.0
31,2,8,7.0,11.0
31,1,12,16.0,13.0
31,1,15,305.0,441.0
31,1,13,4062.0,4992.0
31,1,9,8157.0,12301.0
31,1,1,71743.0,170555.0
31,1,21,79.0,13.0
31,1,11,219.0,91.0
31,4,47,127.0,289.0
31,4,18,53.0,45.0
31,4,22,2.0,1.0
31,4,9,87.0,141.0
31,4,20,4137.0,3359.0
31,4,10,48.0,22.0
31,4,43,270.0,279.0
31,4,38,946.0,945.0
31,4,11,3759.0,1838.0
31,4,19,121506.0,357788.0
31,5,1,1396.0,3162.0
31,2,27,791.0,16684.0
31,2,5,123149.0,7052990.0
31,2,8,1.0,2.0
31,1,12,12.0,9.0
31,1,15,191.0,253.0
31,1,13,3517.0,4333.0
31,1,9,7878.0,13534.0
31,1,10,2.0,0.1
31,1,1,64769.0,146049.0
31,1,21,63.0,15.0
31,1,25,1.0,0.1
31,1,11,426.0,174.0
31,4,47,121.0,299.0
31,4,18,61.0,61.0
31,4,9,82.0,134.0
31,4,20,3175.0,1661.0
31,4,10,45.0,22.0
31,4,43,220.0,266.0
31,4,38,958.0,963.0
31,4,11,4123.0,1756.0
31,4,19,115362.0,343928.0
31,2,27,654.0,16129.0
31,2,5,131558.0,7348830.0
31,2,8,17.0,29.0
31,1,15,163.0,188.0
31,1,13,2638.0,2725.0
31,1,9,7072.0,7914.0
31,1,1,57907.0,134817.0
31,1,21,235.0,38.0
31,1,11,490.0,196.0
31,4,47,88.0,216.0
31,4,18,68.0,62.0
31,4,9,66.0,73.0
31,4,20,3029.0,1318.0
31,4,43,168.0,206.0
31,4,38,877.0,785.0
31,4,19,115306.0,331467.0
31,5,10,44.0,26.0
31,5,23,81.0,906.0
31,5,11,4029.0,2804.0
31,2,23,30.0,310.0
31,2,27,691.0,16031.0
31,2,5,135765.0,7839614.0
31,2,8,3.0,5.0
31,1,12,7.0,4.0
31,1,13,3648.0,3101.0
31,1,9,7180.0,8250.0
31,1,1,57924.0,119053.0
31,1,21,86.0,11.0
31,1,14,10.0,17.0
31,1,11,527.0,125.0
31,4,47,86.0,204.0
31,4,18,39.0,41.0
31,4,20,3066.0,1343.0
31,4,23,22.0,316.0
31,4,43,215.0,295.0
31,4,38,957.0,950.0
31,4,19,122149.0,354308.0
31,5,9,83.0,114.0
31,5,10,45.0,24.0
31,5,23,63.0,622.0
31,5,1,3.0,6.0
31,5,11,3532.0,2003.0
31,2,27,728.0,12707.0
31,2,5,133770.0,8199566.0
31,2,8,3.0,5.0
31,1,15,95.0,16.0
31,1,13,4158.0,3543.0
31,1,9,8029.0,11819.0
31,1,1,59988.0,134030.0
31,1,21,171.0,27.0
31,1,5,127284.0,8094753.0
31,4,47,82.0,173.0
31,4,18,39.0,36.0
31,4,27,678.0,10185.0
31,4,38,1599.0,1587.0
31,4,8,5.0,9.0
31,4,19,120088.0,320022.0
31,2,7,84.0,79.0
31,2,40,3.0,13.0
31,2,23,57.0,649.0
31,2,6,31.0,360.0
31,1,15,44.0,9.0
31,1,9,7531.0,11146.0
31,1,1,50264.0,115205.0
31,1,21,88.0,16.0
31,1,5,140825.0,8715378.0
31,4,47,75.0,153.0
31,4,18,33.0,29.0
31,4,27,733.0,16443.0
31,4,38,980.0,1130.0
31,4,8,5.0,22.0
31,4,19,116145.0,311849.0
31,5,14,5.0,6.0
31,2,7,47.0,43.0
31,2,40,8.0,35.0
31,2,23,108.0,1388.0
31,2,6,23.0,301.0
31,1,12,2.0,1.0
31,1,15,118.0,25.0
31,1,13,3008.0,2578.0
31,1,9,7652.0,10805.0
31,1,1,56475.0,127803.0
31,1,21,235.0,39.0
31,1,5,137615.0,8692314.0
31,1,6,28.0,382.0
31,4,47,44.0,95.0
31,4,40,7.0,31.0
31,4,18,50.0,37.0
31,4,20,2877.0,1214.0
31,4,23,31.0,595.0
31,4,27,626.0,13670.0
31,4,38,1507.0,1548.0
31,4,8,4.0,14.0
31,4,19,114276.0,335857.0
31,5,9,91.0,121.0
31,5,23,136.0,1584.0
31,2,7,57.0,54.0
31,1,12,1.0,1.0
31,1,7,43.0,41.0
31,1,13,3823.0,2791.0
31,1,9,7657.0,9701.0
31,1,1,49206.0,112879.0
31,1,21,261.0,40.0
31,1,5,132262.0,8368481.0
31,1,6,22.0,296.0
31,1,11,277.0,122.0
31,4,47,123.0,272.0
31,4,18,91.0,68.0
31,4,20,2830.0,942.0
31,4,23,26.0,363.0
31,4,27,653.0,14350.0
31,4,38,1343.0,1555.0
31,4,8,4.0,13.0
31,4,19,115197.0,332343.0
31,5,9,70.0,101.0
31,5,10,116.0,74.0
31,5,23,38.0,513.0
31,5,11,2530.0,1720.0
31,1,15,35.0,8.0
31,1,7,22.0,22.0
31,1,13,3880.0,3632.0
31,1,9,9323.0,13108.0
31,1,1,47858.0,106580.0
31,1,21,164.0,27.0
31,1,5,125345.0,6855870.0
31,1,6,19.0,233.0
31,1,11,911.0,490.0
31,4,47,267.0,621.0
31,4,40,9.0,53.0
31,4,18,37.0,36.0
31,4,20,3516.0,1280.0
31,4,23,20.0,235.0
31,4,43,43.0,52.0
31,4,27,671.0,13755.0
31,4,38,1061.0,1195.0
31,4,19,139357.0,412915.0
31,5,9,24.0,36.0
31,5,10,44.0,33.0
31,5,11,2418.0,1429.0
31,1,12,1.0,1.0
31,1,15,21.0,4.0
31,1,7,11.0,10.0
31,1,13,3911.0,4091.0
31,1,9,7799.0,7908.0
31,1,1,51884.0,118140.0
31,1,21,239.0,25.0
31,1,5,128136.0,8028489.0
31,1,6,25.0,340.0
31,1,11,1642.0,627.0
31,4,47,100.0,229.0
31,4,26,6.0,3.0
31,4,40,9.0,48.0
31,4,18,20.0,17.0
31,4,20,2201.0,1712.0
31,4,23,40.0,687.0
31,4,43,33.0,42.0
31,4,27,602.0,14969.0
31,4,38,1139.0,1268.0
31,4,8,9.0,30.0
31,4,19,112619.0,343713.0
31,5,9,7.0,10.0
31,5,10,25.0,18.0
31,5,23,36.0,500.0
31,5,11,2061.0,1393.0
31,1,12,3.0,2.0
31,1,15,11.0,2.0
31,1,7,35.0,31.0
31,1,13,2996.0,3553.0
31,1,9,7725.0,10212.0
31,1,1,54830.0,120023.0
31,1,21,67.0,13.0
31,1,5,142703.0,8686617.0
31,1,6,21.0,259.0
31,1,11,525.0,355.0
31,4,47,45.0,118.0
31,4,18,18.0,18.0
31,4,20,2339.0,1186.0
31,4,23,33.0,607.0
31,4,43,25.0,29.0
31,4,27,589.0,14368.0
31,4,38,1272.0,1520.0
31,4,8,5.0,16.0
31,4,19,106909.0,320727.0
31,5,9,12.0,17.0
31,5,10,16.0,14.0
31,5,11,2115.0,954.0
31,1,12,1.0,1.0
31,1,15,19.0,5.0
31,1,7,6.0,5.0
31,1,13,4064.0,5011.0
31,1,9,7580.0,10991.0
31,1,1,52344.0,119920.0
31,1,21,71.0,15.0
31,1,5,139043.0,7927676.0
31,1,6,23.0,299.0
31,1,11,733.0,490.0
31,4,47,46.0,125.0
31,4,26,12.0,7.0
31,4,40,15.0,77.0
31,4,18,13.0,15.0
31,4,20,1924.0,891.0
31,4,23,16.0,366.0
31,4,43,44.0,63.0
31,4,27,432.0,4130.0
31,4,38,1182.0,1204.0
31,4,8,32.0,90.0
31,4,19,112582.0,391335.0
31,5,9,22.0,36.0
31,5,10,18.0,15.0
31,5,23,35.0,379.0
31,5,1,2.0,5.0
31,5,11,2004.0,1257.0
31,1,12,1.0,1.0
31,1,15,8.0,2.0
31,1,7,23.0,18.0
31,1,13,3237.0,3467.0
31,1,9,7758.0,10233.0
31,1,1,54042.0,141428.0
31,1,21,81.0,15.0
31,1,5,137383.0,8557312.0
31,1,6,26.0,337.0
31,1,11,760.0,504.0
31,4,47,29.0,77.0
31,4,26,1.0,1.0
31,4,40,4.0,21.0
31,4,18,18.0,20.0
31,4,20,1589.0,1522.0
31,4,23,25.0,575.0
31,4,43,11.0,17.0
31,4,27,455.0,11859.0
31,4,38,1178.0,1312.0
31,4,8,15.0,42.0
31,4,19,110575.0,374739.0
31,5,9,20.0,37.0
31,5,10,16.0,13.0
31,5,23,36.0,392.0
31,5,11,2176.0,1136.0
31,1,7,7.0,6.0
31,1,13,3860.0,3984.0
31,1,9,7205.0,8574.0
31,1,1,57786.0,141345.0
31,1,21,87.0,13.0
31,1,5,136450.0,8432610.0
31,1,6,25.0,330.0
31,1,11,858.0,383.0
31,4,47,74.0,213.0
31,4,26,5.0,3.0
31,4,18,10.0,4.0
31,4,20,2167.0,1729.0
31,4,23,24.0,488.0
31,4,43,14.0,14.0
31,4,27,473.0,5168.0
31,4,38,876.0,795.0
31,4,8,49.0,142.0
31,4,19,109144.0,378184.0
31,5,9,6.0,11.0
31,5,10,4.0,3.0
31,5,23,34.0,458.0
31,5,11,2176.0,1253.0
31,1,15,7.0,2.0
31,1,7,51.0,42.0
31,1,13,3840.0,3886.0
31,1,9,7497.0,10608.0
31,1,1,62552.0,155629.0
31,1,21,50.0,10.0
31,1,5,124052.0,8169569.0
31,1,11,1149.0,977.0
31,4,47,14.0,24.0
31,4,26,2.0,1.0
31,4,40,2.0,11.0
31,4,18,14.0,4.0
31,4,20,1674.0,1331.0
31,4,23,25.0,382.0
31,4,43,43.0,33.0
31,4,27,754.0,20554.0
31,4,38,1103.0,659.0
31,4,8,14.0,40.0
31,4,19,118844.0,244224.0
31,5,10,5.0,3.0
31,5,23,20.0,302.0
31,5,11,1269.0,832.0
31,1,12,367.0,314.0
31,1,7,688.0,552.0
31,1,16,170.0,85.0
31,1,9,4504.0,4050.0
31,1,10,148.0,75.0
31,1,1,35823.0,86262.0
31,1,21,1382.0,259.0
31,1,5,29444.0,1753685.0
31,1,6,140.0,1812.0
31,1,11,14713.0,13286.0
31,4,47,738.0,1967.0
31,4,26,11.0,6.0
31,4,40,132.0,686.0
31,4,18,9.0,10.0
31,4,20,811.0,732.0
31,4,23,33.0,759.0
31,4,43,61.0,78.0
31,4,27,8991.0,207485.0
31,4,38,13619.0,20129.0
31,4,19,140493.0,450702.0
31,5,9,1442.0,2663.0
31,5,23,96.0,1045.0
31,1,12,457.0,412.0
31,1,7,138.0,112.0
31,1,13,10.0,11.0
31,1,16,136.0,73.0
31,1,9,3714.0,6436.0
31,1,10,123.0,39.0
31,1,1,40134.0,92388.0
31,1,21,747.0,110.0
31,1,5,28638.0,1762153.0
31,1,6,108.0,1427.0
31,1,11,14949.0,12467.0
31,4,47,747.0,2147.0
31,4,26,26.0,14.0
31,4,40,244.0,1429.0
31,4,18,2.0,1.0
31,4,20,940.0,1483.0
31,4,23,74.0,1505.0
31,4,43,318.0,318.0
31,4,27,10081.0,179301.0
31,4,38,11640.0,15589.0
31,4,8,97.0,280.0
31,4,19,139875.0,492500.0
31,5,9,1474.0,2708.0
31,5,23,179.0,2409.0
31,5,14,12.0,17.0
31,5,11,10.0,6.0
31,1,12,388.0,252.0
31,1,7,716.0,590.0
31,1,13,5.0,6.0
31,1,16,159.0,175.0
31,1,9,4160.0,8836.0
31,1,10,222.0,71.0
31,1,1,35060.0,76746.0
31,1,21,2168.0,427.0
31,1,5,28914.0,1833148.0
31,1,6,65.0,805.0
31,1,11,13077.0,10998.0
31,4,47,650.0,1114.0
31,4,26,85.0,41.0
31,4,40,184.0,1066.0
31,4,18,5.0,1.0
31,4,9,222.0,531.0
31,4,20,970.0,470.0
31,4,23,74.0,1132.0
31,4,43,268.0,258.0
31,4,27,11367.0,305681.0
31,4,38,10575.0,10217.0
31,4,19,143456.0,283613.0
31,5,2,4.0,180.0
31,5,9,1728.0,3072.0
31,5,23,52.0,786.0
31,5,11,67.0,36.0
31,1,12,3895.0,2412.0
31,1,13,938.0,839.0
31,1,16,1.0,1.0
31,1,9,1635.0,2088.0
31,1,10,10.0,3.0
31,1,1,82567.0,151002.0
31,1,21,128.0,19.0
31,1,25,72.0,50.0
31,1,11,61.0,35.0
31,4,47,656.0,1811.0
31,4,18,1663.0,947.0
31,4,22,28.0,10.0
31,4,20,1288.0,1240.0
31,4,43,4305.0,5724.0
31,4,38,1998.0,1639.0
31,4,14,21.0,28.0
31,4,19,79324.0,184883.0
31,5,9,11.0,17.0
31,5,10,8.0,3.0
31,5,1,83.0,152.0
31,5,11,12.0,6.0
31,2,27,2252.0,19554.0
31,2,5,4645.0,283624.0
31,1,12,3898.0,2824.0
31,1,13,939.0,610.0
31,1,16,1.0,1.0
31,1,9,1636.0,712.0
31,1,10,6.0,2.0
31,1,1,81670.0,110377.0
31,1,21,127.0,15.0
31,1,25,80.0,32.0
31,1,11,45.0,21.0
31,4,47,597.0,1392.0
31,4,18,1932.0,1457.0
31,4,22,28.0,8.0
31,4,20,679.0,532.0
31,4,43,4529.0,4542.0
31,4,38,2010.0,1687.0
31,4,14,18.0,22.0
31,4,19,78031.0,167957.0
31,5,9,12.0,12.0
31,5,10,13.0,7.0
31,5,1,83.0,112.0
31,5,11,14.0,6.0
31,2,23,124.0,1506.0
31,2,27,2260.0,33251.0
31,2,5,4656.0,242820.0
31,2,8,57.0,106.0
31,1,12,4958.0,4274.0
31,1,16,1.0,1.0
31,1,9,845.0,1192.0
31,1,1,89701.0,201454.0
31,1,25,67.0,44.0
31,1,14,14.0,18.0
31,1,11,47.0,20.0
31,4,47,594.0,1580.0
31,4,18,1912.0,1783.0
31,4,22,27.0,13.0
31,4,9,13.0,19.0
31,4,38,2043.0,2343.0
31,4,19,78125.0,225566.0
31,5,10,16.0,9.0
31,5,1,84.0,189.0
31,5,11,13.0,6.0
31,2,23,100.0,1410.0
31,2,43,4551.0,6504.0
